# file = combined_matrix_1.dat

 -407.1886  -298.2862   -47.6158     9.3419  -369.4616 18018.2718


# file = combined_matrix_22.dat

28560.1417  7945.9345  7923.5349   -78.8107  -178.1051   -37.0317
 7945.9345 27694.7747  8144.9178  -473.2086   -15.8946   -66.4794
 7923.5349  8144.9178 28120.2403  -476.7589  -176.1227    76.7501
  -78.8107  -473.2086  -476.7589 10081.6872    52.4584   -31.7562
 -178.1051   -15.8946  -176.1227    52.4584 10007.8599  -196.8510
  -37.0317   -66.4794    76.7501   -31.7562  -196.8510  9959.2099


# file = combined_matrix_23.dat

27161.4204  7556.5506  7636.0140    16.8595  -375.6065  -140.1272
 7556.5506 26845.9145  7423.6948   -86.9409   -18.6810  -115.6067
 7636.0140  7423.6948 26257.5043  -100.0051  -295.8893    -2.0515
   16.8595   -86.9409  -100.0051  9332.6994   -46.1040   -84.1926
 -375.6065   -18.6810  -295.8893   -46.1040  9567.5781   -16.4281
 -140.1272  -115.6067    -2.0515   -84.1926   -16.4281  9543.5272


# file = combined_matrix_24.dat

28730.6598  8130.2784  8035.7894  -190.2493   -13.6823   -41.6100
 8130.2784 28556.0558  8071.9850  -186.7829   -89.2619     7.1400
 8035.7894  8071.9850 28491.0707   -60.3694  -118.9993    27.7213
 -190.2493  -186.7829   -60.3694 10145.9236   -11.6391   -35.0539
  -13.6823   -89.2619  -118.9993   -11.6391 10057.0817   -99.3990
  -41.6100     7.1400    27.7213   -35.0539   -99.3990 10036.4936


# file = combined_matrix_25.dat

77386.8593 24961.4938 24092.4230   124.5449  -235.9589    26.6362
24961.4938 76982.5242 24047.8635   314.6009   -70.0534    22.6677
24092.4230 24047.8635 73179.5860   229.6200  -150.7301   -17.7747
  124.5449   314.6009   229.6200 24787.9008   -14.0208   -71.3457
 -235.9589   -70.0534  -150.7301   -14.0208 24853.9450   120.4297
   26.6362    22.6677   -17.7747   -71.3457   120.4297 25949.1642


# file = combined_matrix_26.dat

56028.1773 14655.1808 16989.8071   -27.6515   350.7796  -294.5480
14655.1808 48171.0593 14679.8245   -62.1103   137.3496  -173.0627
16989.8071 14679.8245 57834.7694  -125.6955   512.7360  -136.8647
  -27.6515   -62.1103  -125.6955 16590.5755  -177.5343   127.9564
  350.7796   137.3496   512.7360  -177.5343 19510.4321   -24.2872
 -294.5480  -173.0627  -136.8647   127.9564   -24.2872 16587.6123


# file = combined_matrix_27.dat

56440.5524 12900.5029 16955.0637    26.6265    36.6776  -702.8210
12900.5029 44199.4795 13782.0440    68.9542     5.3642  -529.2410
16955.0637 13782.0440 61565.6426    49.9089    41.9415  -249.1962
   26.6265    68.9542    49.9089 15897.2671  -289.2965    16.6422
   36.6776     5.3642    41.9415  -289.2965 20197.8240    37.5632
 -702.8210  -529.2410  -249.1962    16.6422    37.5632 14357.5639


# file = combined_matrix_28.dat

56812.0622 15211.2781 17255.6559     2.2363    22.1140  -916.1844
15211.2781 49479.3700 15484.1916    -3.2886     1.2357  -678.8988
17255.6559 15484.1916 60122.2314   -10.4027    16.0573  -394.0230
    2.2363    -3.2886   -10.4027 17450.2879  -470.2359     1.0560
   22.1140     1.2357    16.0573  -470.2359 19756.8075    -4.5336
 -916.1844  -678.8988  -394.0230     1.0560    -4.5336 16883.8222


# file = combined_matrix_29.dat

31098.9898  8704.8485  8810.9452   -15.6890   267.3593   -72.3452
 8704.8485 30559.4840  8554.3155   -52.8286     7.4976  -103.0153
 8810.9452  8554.3155 29988.3940    -2.4723   198.9835   -27.2261
  -15.6890   -52.8286    -2.4723 10535.4454   -53.2963    34.2742
  267.3593     7.4976   198.9835   -53.2963 10783.4834   -16.1399
  -72.3452  -103.0153   -27.2261    34.2742   -16.1399 10813.4513


# file = combined_matrix_30.dat

41925.3294 11116.0092 12001.2643   -14.8195   604.3753   -72.7238
